sentiment_score,sentiment_label,Comments,Likes,Retweets,price_trend_label
0.0,0,417,705,7913,0
0.6908,1,277,362,6021,0
0.0,0,9489,20300,221700,0
0.0,0,1648,4345,65900,0
0.0,0,407,527,8794,0
0.0,0,455,757,19800,0
0.0,0,622,828,16400,0
0.0,0,120500,124000,491700,-1
0.0,0,36200,51200,359000,0
0.5267,1,96500,111200,392400,0
0.0,0,33100,23800,241900,0
0.0,0,603,1874,16400,0
0.0,0,2032,2988,53500,0
0.4588,1,694,641,13700,0
0.6369,1,678,619,15700,0
0.0,0,311,338,6610,0
0.0,0,607,667,10700,0
0.5859,1,512,838,10500,0
0.4404,1,489,1007,8801,0
0.6808,1,337,568,6492,0
0.7003,1,212,288,3979,0
0.7532,1,268,336,3880,0
0.8126,1,7082,7409,84600,0
0.0,0,1650,3198,69100,0
0.0,0,1203,1975,36900,0
0.0,0,1396,1468,29700,0
0.0,0,406,497,8630,0
-0.4019,-1,2886,1721,7281,0
0.4019,1,131,165,2888,0
0.3802,1,17900,10200,156700,0
0.0,0,8368,7280,33200,-1
0.0,0,3925,3263,19900,0
0.0,0,17300,24200,98700,1
-0.0516,-1,12900,20300,81800,0
0.0,0,6159,4756,93300,0
0.1779,1,10200,17400,54600,0
0.0,0,1191,1560,23600,0
-0.4389,-1,1237,1888,26100,-1
0.4001,1,978,1648,28200,0
0.0,0,7524,9315,46700,0
-0.6258,-1,6999,10100,39100,-1
0.4019,1,1170,1247,21900,0
0.8689,1,650,1076,10000,0
0.0,0,2156,2336,15200,-1
0.5562,1,923,1072,13800,0
0.3182,1,551,735,11300,0
0.4404,1,1460,2868,17900,0
0.0,0,17900,19600,275100,0
0.0,0,4541,3552,17700,-1
0.0,0,2108,3045,29800,0
0.0,0,1104,1054,15200,0
0.6124,1,2922,1362,21100,0
0.0,0,558,588,7039,0
0.0,0,70800,60500,302900,1
0.25,1,25600,26000,283400,1
0.0,0,17800,15700,194700,0
0.3818,1,15200,14600,170500,0
0.3182,1,995,1212,45400,1
0.5707,1,1122,1261,29100,1
0.296,1,5079,13700,51000,-1
0.4404,1,5434,14200,63900,1
0.5707,1,513,887,15100,0
0.7003,1,3471,6358,75800,0
0.7964,1,1987,3389,36200,-1
0.4404,1,200,340,6367,1
0.0,0,799,802,14400,-1
0.2732,1,954,2804,23300,-1
0.5707,1,1014,1674,21600,0
0.0,0,1100,2238,14600,0
-0.1027,-1,1111,1052,20700,1
0.4588,1,2450,1334,22600,0
0.6338,1,2353,2381,47700,0
0.8932,1,861,901,12200,0
0.1531,1,934,1190,12400,0
0.0772,1,608,741,8690,0
-0.296,-1,400,683,6999,0
0.7717,1,2055,2130,11800,0
0.9725,1,595,967,16600,-1
0.9488,1,1277,1023,8649,0
0.0,0,32600,47500,418500,0
0.0,0,68600,73600,452300,1
0.0,0,2616,3099,19600,1
0.6239,1,1756,1304,19100,-1
0.0,0,576,494,9807,-1
0.0,0,263,297,3743,1
0.0,0,1165,1479,10500,0
0.0,0,13800,30300,293300,0
0.0,0,11300,19700,261899,0
0.5859,1,26000,47900,320200,1
0.9656,1,21400,34800,188400,1
-0.1232,-1,464,768,7324,0
0.0,0,5821,9256,48700,0
0.6597,1,959,2325,18400,0
0.6476,1,1492,1502,22300,0
0.2732,1,992,720,10400,0
-0.1082,-1,3955,4701,32600,0
0.4588,1,932,1814,13400,0
-0.2766,-1,303,736,7373,0
0.0,0,160,202,4127,0
0.0,0,490,433,5752,0
0.25,1,496,638,12800,0
0.0,0,373,527,7455,0
-0.296,-1,144,296,5307,0
0.0,0,3251,4257,99500,0
0.0,0,729,1360,13500,0
0.0,0,896,330,8348,0
0.0,0,356,183,3619,0
0.0,0,32900,41300,356500,0
0.3612,1,10100,8834,140000,1
0.0,0,9750,12000,126500,0
0.6249,1,1720,2614,35800,0
0.0258,0,1318,1209,29500,0
0.6124,1,1038,2103,23600,0
0.0,0,1039,2690,26000,0
0.0,0,1266,2017,12500,0
0.2732,1,264,183,3771,0
-0.0129,0,929,1425,24500,0
-0.1598,-1,775,896,9913,0
0.3182,1,726,757,12200,0
0.7003,1,171,271,4943,0
0.0,0,285,219,2931,0
0.802,1,967,1093,17900,0
-0.4926,-1,957,1078,9164,0
0.0,0,623,1353,14900,1
-0.3083,-1,470,801,8270,0
0.0,0,290,425,3800,0
-0.2263,-1,406,472,7433,0
0.2732,1,281,291,4661,0
0.8955,1,626,917,18500,0
-0.1779,-1,136,123,2368,0
0.34,1,222,208,4327,1
0.3182,1,316,792,7649,0
-0.5822,-1,675,568,5110,0
0.0,0,851,1064,17300,0
0.0,0,1980,7924,30200,0
0.0,0,852,1565,54800,0
0.0,0,1333,2106,36600,0
0.0,0,860,693,18200,0
0.0,0,676,489,10300,0
0.4019,1,226,222,4483,0
0.0,0,635,297,5313,0
0.6155,1,391,453,10400,-1
0.0,0,473,276,4407,0
-0.25,-1,41900,68000,463600,-1
0.0,0,21700,22100,206100,0
0.0,0,12500,7471,141200,0
0.4588,1,5691,4629,78100,0
0.4215,1,2086,3661,27700,0
0.7901,1,1473,2247,18500,0
0.5267,1,5943,6389,112600,0
0.3697,1,3966,3587,75500,0
0.0,0,1900,1589,17300,0
0.7964,1,650,1122,9085,0
0.6249,1,991,1014,10800,0
0.0,0,641,480,9261,0
0.3382,1,1201,1018,16400,0
0.0,0,2287,3632,23100,-1
0.6369,1,1092,1300,8387,-1
0.0,0,1430,1044,9565,0
0.4926,1,487,961,9988,0
0.0,0,1111,850,9531,0
0.0,0,767,901,37900,0
0.0754,1,1419,1166,16400,0
0.6908,1,1960,3908,24000,0
0.4939,1,1009,1425,17300,0
-0.3595,-1,734,633,10200,0
0.6486,1,557,644,5350,0
0.0,0,357,144,3705,0
0.0,0,282,367,5918,0
0.3182,1,515,524,5964,0
0.0,0,260,202,3583,0
0.0,0,318,250,4108,0
0.6059,1,394,439,6737,0
0.0,0,12200,20800,302600,0
0.0,0,16200,23100,175700,0
0.0,0,36500,32500,296100,0
0.0,0,2379,8107,48100,0
0.0,0,804,868,27300,0
0.0,0,1437,1026,26900,0
0.0,0,691,1245,48100,0
0.0,0,1364,945,10700,0
0.0,0,779,1105,13800,0
0.0,0,657,561,8841,0
-0.5574,-1,1737,973,9883,0
0.0,0,513,393,8557,0
-0.3612,-1,7394,4904,53200,0
0.8383,1,4158,2344,54800,0
0.0,0,877,710,14400,0
0.6588,1,1518,1678,39100,0
0.0,0,1037,664,13000,0
0.6588,1,732,599,9392,0
0.6588,1,629,846,11900,0
0.4199,1,707,591,8317,0
0.5868,1,1698,2222,18200,0
0.0,0,754,500,5689,0
0.4588,1,299,132,3047,0
0.8934,1,1071,1550,12300,0
0.6696,1,299,218,3902,0
-0.0258,0,1477,2291,15900,0
0.6908,1,514,350,4985,0
-0.2023,-1,346,650,4726,0
0.0,0,333,530,5304,1
-0.4599,-1,793,1155,11400,0
0.6124,1,9805,6864,90500,0
0.0,0,762,1050,11100,0
0.0,0,13800,14800,168500,0
0.0,0,4120,6901,86800,0
0.4215,1,4771,5167,86100,0
0.4215,1,736,550,16700,0
0.3182,1,624,579,20800,0
0.5156,1,1915,5586,63200,0
0.6369,1,2043,1173,23400,0
-0.0772,-1,712,1326,25400,0
0.8689,1,9642,13100,53100,0
0.0,0,2758,1118,10200,0
0.4215,1,823,1364,7426,0
0.0,0,634,578,6422,0
0.3182,1,504,364,9149,0
0.3182,1,394,305,8559,0
0.3182,1,798,866,11900,0
0.0,0,585,565,13800,0
0.3035,1,903,1338,23800,0
0.5859,1,577,1291,10600,0
0.0,0,676,468,5068,0
0.8516,1,421,416,7131,0
0.0,0,442,520,9631,0
0.0,0,572,941,11900,0
0.4215,1,322,146,2879,0
0.8772,1,447,866,8374,0
0.7579,1,374,632,16400,0
0.3612,1,793,646,7858,0
0.7003,1,896,629,22600,0
-0.1531,-1,414,425,6083,0
0.4926,1,536,316,4763,0
0.4939,1,220,160,3761,0
0.4019,1,894,597,6844,0
0.802,1,197,257,3523,0
0.4926,1,146,111,1808,0
0.5165,1,318,554,6011,0
0.7543,1,221,329,3237,0
0.0,0,174,119,1881,0
0.6249,1,446,315,5558,0
0.765,1,239,270,3150,0
0.0,0,15000,39400,373400,0
0.0,0,1277,1290,22900,0
0.0,0,1080,875,6147,0
0.6114,1,17300,16600,309300,0
0.4215,1,9787,7853,114900,0
0.296,1,1225,469,14300,0
0.4588,1,1306,775,8048,0
0.5859,1,1993,3186,19000,0
0.4215,1,294,248,7330,0
0.4215,1,1340,495,18100,0
-0.1531,-1,2052,2549,42200,0
0.0,0,1361,2870,35500,0
0.5563,1,388,445,16800,1
0.0258,0,382,220,4403,0
-0.1513,-1,340,376,8567,0
0.7351,1,212,151,4292,1
0.0,0,428,398,15800,0
0.0,0,8023,17900,207100,0
0.0,0,37800,43800,296300,0
-0.1027,-1,17200,10000,98400,0
0.5848,1,10600,13300,165100,0
0.8814,1,8971,7972,149700,0
0.0,0,3490,3137,59200,0
0.0,0,794,900,10100,1
0.3182,1,1067,485,14400,0
0.5423,1,541,622,7452,0
0.5994,1,786,942,10900,0
0.4588,1,848,880,7657,0
0.0,0,1132,895,20800,0
0.0,0,764,943,13000,0
0.0,0,401,298,5258,0
0.3384,1,1090,1541,15400,0
0.1531,1,1209,822,9305,0
0.5719,1,1396,3025,52500,0
0.1901,1,644,633,12900,0
0.7845,1,653,570,11700,0
0.0,0,505,568,3732,0
0.25,1,435,732,11100,0
0.5411,1,988,146,2450,0
0.4215,1,126,105,2521,-1
0.5709,1,664,609,10900,0
0.5252,1,368,398,7032,0
0.0,0,344,272,5106,0
0.2516,1,485,872,7070,0
0.1655,1,454,331,7266,0
0.3716,1,263,293,5365,0
-0.4199,-1,235,596,7707,0
0.5499,1,546,568,4637,0
0.0,0,13800,25700,308800,0
0.0,0,970,1837,15600,1
0.0,0,1086,1009,23900,0
0.0,0,762,937,27000,0
0.0,0,1340,657,11700,0
0.0,0,322,705,6453,1
0.0,0,253,201,3510,0
0.6239,1,344,271,6563,0
0.0,0,11100,17400,128600,0
0.5994,1,6144,10100,149100,0
0.5994,1,5584,9036,118300,0
0.0,0,1469,1454,31000,0
0.8832,1,6901,4999,12700,0
0.0,0,431,340,5858,0
0.6239,1,319,298,8504,0
0.6124,1,348,370,6227,0
0.7096,1,876,931,9633,0
0.7177,1,204,169,2115,0
0.0258,0,413,426,4720,0
0.4019,1,177,221,3107,0
-0.7964,-1,203,187,2944,0
-0.2057,-1,387,488,4476,0
-0.4576,-1,295,456,4494,0
-0.7738,-1,303,536,4611,0
0.2617,1,133,127,2125,0
0.0,0,128,104,1851,0
0.8898,1,114,118,1415,0
0.1571,1,198,172,2897,0
0.3182,1,306,271,3898,0
-0.8194,-1,281,226,3713,0
-0.6486,-1,110,127,1349,0
0.0,0,7783,15600,236800,0
0.0,0,16600,21900,204100,0
0.0,0,275,184,3114,0
0.1531,1,476,992,5551,0
0.5106,1,17100,55600,447900,0
0.4215,1,11200,13100,237400,0
0.0,0,9632,21600,200600,0
0.0,0,6529,6494,96500,0
0.0,0,1307,1507,15300,0
0.3612,1,750,1005,18000,0
0.6709,1,2294,1684,17100,0
0.6124,1,663,555,11000,0
0.4019,1,722,629,6112,0
0.6249,1,1360,1661,17900,0
0.0,0,433,336,4938,0
0.0,0,293,303,6989,0
0.0,0,461,445,5240,0
0.4019,1,774,716,8871,0
-0.5057,-1,405,429,11400,0
0.6249,1,435,258,5138,0
0.6858,1,210,372,6065,0
0.0,0,153,189,4089,0
0.1779,1,322,350,6970,0
0.659,1,351,195,3004,0
0.7896,1,348,549,6874,0
0.0,0,126,126,2548,0
0.4588,1,92,137,2923,0
0.8225,1,194,381,4428,0
0.7096,1,119,162,2696,0
-0.6249,-1,67,187,2673,0
0.5574,1,257,333,5748,0
0.1779,1,147,122,2340,0
0.0,0,96,217,2481,0
0.0,0,16800,36300,312600,0
0.0,0,2295,3602,70400,0
0.0,0,4487,1567,6145,0
0.0,0,538,346,8808,0
0.4019,1,183,191,3570,0
0.0,0,376,324,11100,0
0.0,0,14100,9831,138900,0
0.0,0,6312,15800,143800,0
0.5777,1,10700,13000,207100,0
0.2411,1,10000,9898,145700,0
0.0,0,4501,2807,77100,0
0.0,0,5175,2686,38400,0
0.0,0,3501,2704,28100,0
0.0258,0,1041,788,19100,0
0.0,0,684,871,14700,0
0.7096,1,610,519,21200,0
0.8439,1,750,1554,26200,0
0.4753,1,1972,3543,23700,0
0.0,0,213,198,4346,0
0.3182,1,1043,673,20700,0
0.5719,1,6692,7928,26500,0
0.0,0,237,236,9413,0
0.4404,1,741,560,7062,0
0.4939,1,1501,2128,40000,0
0.0,0,295,202,3734,0
0.7845,1,596,1129,25700,0
0.6115,1,785,819,14900,0
0.0,0,576,779,12100,0
0.0,0,499,929,12300,0
0.0,0,553,330,7200,0
-0.0516,-1,251,472,6987,0
0.0,0,598,372,6973,0
0.4019,1,324,127,3244,0
0.6114,1,267,147,2890,0
0.7351,1,327,455,4753,0
-0.1531,-1,743,841,3975,0
0.4588,1,252,160,2670,0
0.8458,1,272,371,4511,0
0.7092,1,473,374,7696,0
0.6799,1,303,656,5367,0
0.8261,1,377,546,7671,0
-0.2732,-1,542,373,4725,0
0.9567,1,892,885,4788,0
-0.7745,-1,382,279,2748,0
0.296,1,327,211,3360,0
0.0,0,437,248,6401,0
-0.1154,-1,193,145,3218,0
-0.7255,-1,383,398,4344,0
0.0,0,400,512,8443,0
0.0,0,457,226,3147,0
0.4019,1,436,237,5912,0
0.0,0,684,1215,27700,0
0.0,0,186,138,4257,-1
0.4019,1,368,162,2756,0
0.0,0,127,96,2038,0
0.0,0,11100,7155,93900,0
0.0,0,9948,3983,43500,0
0.0,0,872,571,13200,0
0.0,0,1046,1026,25500,0
0.0,0,963,1590,48100,0
0.6801,1,3385,1622,33100,0
0.4215,1,376,237,5240,0
0.0,0,397,322,10000,0
0.0,0,926,878,19900,0
0.3802,1,561,332,9705,0
0.0,0,579,471,16000,0
0.8176,1,3441,3338,33500,0
0.296,1,186,113,3709,0
0.0,0,733,326,7917,0
0.0,0,1018,460,11200,0
-0.6249,-1,187,112,1221,0
0.4588,1,393,161,3645,0
0.5994,1,873,793,13200,0
0.7088,1,1219,3060,14700,0
0.0,0,435,452,6869,0
0.7016,1,749,639,9758,-1
0.92,1,754,1184,19200,0
0.0,0,2059,1231,4156,0
0.4404,1,130,82,2131,0
0.0,0,596,221,6045,0
0.0,0,363,293,3873,0
0.4019,1,185,204,1743,0
0.0754,1,346,150,2623,0
0.2023,1,576,340,6542,0
0.7269,1,361,364,4178,0
0.7506,1,385,437,5126,0
0.6588,1,321,431,7250,0
0.7684,1,118,136,1793,0
0.2617,1,336,144,2965,0
0.0,0,177,148,2253,0
0.0,0,79,152,2102,0
0.3612,1,142,165,2151,0
-0.1796,-1,192,293,3524,0
0.0,0,103,123,1798,0
0.7105,1,174,99,1562,0
0.0,0,617,212,5502,0
0.0,0,318,170,3559,0
0.4019,1,325,140,2593,0
0.4019,1,230,99,2128,0
0.0,0,17300,25400,287600,0
0.4199,1,8300,6348,138700,0
0.4215,1,1011,817,22500,1
0.5707,1,1384,1402,47600,0
0.4588,1,628,556,29600,0
0.8172,1,787,1201,29900,0
0.6588,1,657,485,13500,0
0.5994,1,1248,1009,10100,0
0.4215,1,568,274,7469,0
0.4588,1,446,289,8520,0
-0.4003,-1,1964,2109,26700,0
0.3182,1,904,658,12800,0
0.0,0,641,656,12100,0
-0.3182,-1,963,1522,15000,0
0.0,0,487,299,4165,0
0.0387,0,468,582,8736,0
0.0772,1,923,663,13700,0
0.0,0,360,404,7560,0
0.9441,1,514,582,11800,0
0.1027,1,274,532,5493,0
0.0,0,982,947,10400,0
0.34,1,441,280,2953,0
-0.25,-1,417,372,4138,0
0.5707,1,755,674,20800,0
0.0,0,393,355,6348,0
0.0,0,26400,34300,265800,0
0.0,0,14300,12600,204100,0
0.6249,1,17900,9490,69600,0
0.875,1,5794,2470,37800,0
0.0,0,5636,3471,16400,0
0.0,0,744,950,6009,0
0.0,0,476,300,4651,0
-0.2732,-1,1343,1221,17800,0
0.3182,1,391,207,5856,0
0.2263,1,1233,687,16500,0
0.836,1,361,672,7962,0
0.807,1,794,816,25000,0
0.0,0,564,279,5629,0
0.4404,1,262,136,2392,0
0.3182,1,330,241,6277,0
0.0,0,1721,1026,11100,0
0.874,1,752,716,13600,0
0.4203,1,704,1510,29200,0
0.25,1,467,562,8586,0
0.6239,1,491,391,9635,0
0.0,0,581,658,8769,0
0.7579,1,513,619,10000,0
0.2023,1,503,266,3924,0
-0.5719,-1,274,557,6880,0
0.7264,1,264,663,5272,0
0.0,0,551,524,5000,0
0.1027,1,197,137,3002,0
0.0,0,405,307,6832,0
0.7055,1,394,408,6946,0
0.3182,1,375,444,6463,0
0.0,0,183,97,1868,0
0.4404,1,249,113,2122,0
0.0,0,283,157,3195,0
0.0,0,206,97,1961,0
0.0,0,820,273,3959,1
0.3182,1,150,153,2421,0
0.8441,1,337,294,4294,0
0.0,0,6754,32900,345900,0
0.0,0,16800,58200,518600,0
0.0,0,7199,22300,285900,0
0.0,0,6769,18300,198800,0
0.0,0,10800,10500,162000,0
0.0,0,691,1747,17600,0
0.0,0,607,425,13100,0
0.0,0,11600,13700,196000,0
0.0,0,7793,7644,125800,0
0.0,0,20700,6201,73000,0
0.0,0,277,279,4060,0
0.0,0,222,176,4120,0
0.0,0,848,757,13900,0
0.0772,1,756,689,7328,0
0.4939,1,399,353,8538,0
0.2387,1,504,1027,10500,0
0.34,1,745,954,14800,0
-0.3612,-1,497,396,6457,0
0.4588,1,168,73,1616,0
0.7003,1,336,575,5032,0
0.7964,1,416,645,8245,0
0.0,0,203,206,2682,0
0.0,0,368,446,6618,0
0.0,0,252,145,2126,0
0.0,0,516,338,6355,0
0.765,1,295,439,5528,0
0.6808,1,500,412,6966,0
-0.3182,-1,210,393,4714,0
-0.5859,-1,361,447,4461,1
0.0,0,423,292,4687,0
-0.0258,0,377,989,6726,0
0.4588,1,504,305,15400,0
-0.1027,-1,215,267,5894,0
0.4215,1,105,112,2032,0
0.4767,1,164,114,2508,0
-0.4404,-1,347,423,6262,0
0.0,0,103,76,1731,0
0.0,0,254,125,2368,0
0.5346,1,232,190,2926,0
0.0,0,139,127,2747,0
-0.4753,-1,174,113,2002,0
0.0,0,151,115,1951,0
0.8812,1,176,155,2365,1
0.0,0,16600,16100,259800,0
0.0,0,632,622,10100,0
0.0,0,576,413,12400,0
0.0,0,274,137,3095,0
0.0,0,325,198,6050,0
0.4019,1,444,257,7339,0
0.0,0,10500,26500,222000,0
0.0,0,7531,13900,194300,0
0.0,0,7098,18600,190900,0
0.0,0,7433,12500,200000,0
0.2263,1,900,1366,23700,0
0.4939,1,414,415,15800,0
0.6369,1,296,340,5460,0
0.546,1,1376,1271,28900,0
0.8622,1,803,816,15200,0
0.3182,1,196,107,2901,0
0.2023,1,476,787,7059,0
0.5487,1,490,570,7901,0
0.0,0,249,225,4022,0
0.3622,1,228,564,5108,0
0.0,0,230,196,5260,0
0.771,1,252,206,5615,0
-0.7783,-1,342,431,7223,0
0.128,1,249,556,7086,0
0.3612,1,331,470,6435,0
0.2263,1,369,567,9811,0
0.0202,0,222,421,5457,0
0.0,0,163,347,5592,0
0.3182,1,73,262,2478,0
0.0,0,1136,1369,11400,0
0.0,0,336,303,13000,0
0.0,0,375,324,10900,0
0.296,1,139,109,3054,0
0.0,0,189,70,2096,0
0.0,0,114,62,1831,0
0.0,0,1256,1623,16800,0
0.0,0,4421,2847,48600,0
0.296,1,861,199,5134,0
0.6249,1,960,838,17800,0
0.2023,1,873,676,13400,0
0.101,1,1684,1635,24100,0
0.3612,1,1016,434,6227,0
0.0,0,536,990,13300,0
0.0258,0,1035,679,12200,0
0.3089,1,338,519,7668,0
0.5994,1,944,351,8275,0
0.0,0,36800,30000,313000,0
0.0,0,801,464,16000,0
0.0,0,1022,481,16300,0
0.0,0,677,318,8367,0
-0.0258,0,14000,14900,217600,0
0.3802,1,5248,4547,74100,0
0.3182,1,457,600,4207,0
0.0,0,2504,1753,39700,0
0.6249,1,1015,561,13400,0
0.0,0,587,724,15800,0
0.0,0,2054,4691,26400,0
0.0,0,2693,645,19300,0
-0.5423,-1,975,1012,14200,0
0.4939,1,866,565,9776,0
0.6369,1,1029,787,20000,0
0.0,0,1756,1932,20100,0
0.7712,1,356,167,3795,0
0.0,0,641,841,9717,0
0.0,0,287,456,11500,0
0.0,0,344,215,4086,0
0.4939,1,479,767,17300,0
0.0,0,504,323,6232,0
-0.128,-1,775,1027,17400,0
0.0,0,553,604,7624,0
0.0,0,389,317,5227,0
-0.1779,-1,157,112,3120,0
0.4215,1,449,333,6682,0
0.802,1,274,261,7980,0
0.0,0,470,413,14200,0
0.0,0,358,174,2225,0
-0.296,-1,214,669,5547,0
0.6808,1,495,1310,14500,0
0.0,0,478,338,5902,0
-0.296,-1,499,611,6758,0
0.0,0,106,55,1549,0
0.0,0,544,603,6846,0
0.0,0,478,263,5047,0
-0.7673,-1,209,202,2810,0
0.2023,1,348,245,3156,0
0.4939,1,280,139,3453,0
0.9001,1,156,143,2870,0
-0.2263,-1,305,389,4601,0
0.4478,1,135,166,3051,0
0.6187,1,534,327,3674,0
0.0,0,749,443,6862,0
0.0,0,201,100,1791,0
0.0,0,325,258,8156,0
0.0,0,263,110,1916,0
0.0,0,579,539,6193,0
0.6369,1,167,143,5331,0
0.0,0,504,254,6382,0
0.0,0,76,51,1141,0
0.0,0,114,76,1784,0
0.0,0,4359,2969,38600,0
0.0,0,12700,10200,208800,0
0.0,0,1188,1360,50100,0
0.4019,1,938,614,14600,0
0.5106,1,1051,566,22000,0
0.4215,1,592,446,19100,0
0.4588,1,1896,1359,36100,0
0.2263,1,577,212,12900,0
0.0,0,801,653,16300,0
0.0,0,870,1343,15200,0
0.4215,1,250,162,4553,0
0.4939,1,287,237,6025,0
0.1027,1,479,455,15500,0
0.0,0,835,399,6811,0
0.0,0,756,1027,7646,0
0.6538,1,558,570,10300,0
-0.4198,-1,330,242,5247,0
0.8442,1,509,542,5762,0
-0.5994,-1,281,317,6311,0
0.0,0,20600,46100,442900,0
0.0,0,9089,9137,113900,0
0.891,1,672,4508,12100,0
0.4019,1,577,468,11300,0
0.0,0,728,547,23900,0
0.0,0,230,162,3800,0
0.4019,1,309,193,3267,0
0.0,0,4496,3743,42700,0
-0.5411,-1,10900,7051,83400,0
0.0,0,4314,2856,58300,0
0.0,0,2032,1278,25200,0
0.0,0,615,419,12900,0
0.0,0,654,651,10600,0
0.7717,1,537,426,9633,0
0.7269,1,831,1099,17400,0
0.1779,1,719,742,12500,0
0.0,0,504,405,3909,0
0.0,0,394,156,3103,0
-0.1406,-1,515,330,7434,0
0.0,0,418,364,10000,0
0.6369,1,732,937,6599,0
0.0,0,1023,665,10300,0
0.5255,1,569,645,7267,0
-0.2023,-1,565,518,9533,-1
0.0,0,809,423,8913,0
0.0,0,362,331,3720,0
0.4025,1,524,531,5329,0
0.0,0,263,313,3216,0
0.0,0,10500,9757,147600,0
0.0,0,1005,658,16100,0
0.0,0,463,426,13600,0
0.0,0,11900,58900,587000,0
0.3252,1,7997,49200,406200,0
0.0,0,4692,8050,121400,0
0.0258,0,667,351,14000,0
0.0,0,929,854,14800,0
-0.7671,-1,997,1801,29700,0
0.0,0,333,295,7197,0
0.4215,1,378,196,6567,0
0.4404,1,265,203,6101,0
0.0,0,670,297,14800,0
0.0387,0,1397,1815,30100,0
0.4404,1,425,530,11800,0
0.0,0,131,87,1336,0
0.8882,1,1034,605,19300,0
0.7269,1,363,309,8258,0
0.4019,1,483,425,7515,0
-0.3595,-1,209,145,2839,0
0.0,0,485,399,10900,0
0.4939,1,136,94,2340,0
0.3612,1,578,339,9847,0
0.0,0,360,160,3207,0
-0.8122,-1,327,391,4024,0
-0.8225,-1,144,189,2017,0
-0.0516,-1,231,114,2869,0
0.5423,1,80,56,1198,0
0.0,0,7425,17900,227500,0
0.0,0,7117,15700,566800,0
0.0,0,1737,1235,36500,0
0.0,0,856,539,14200,0
0.0,0,396,222,5538,0
0.296,1,248,116,3288,0
0.0,0,266,250,3323,0
0.0,0,317,148,3557,0
0.0,0,31900,76400,470700,0
0.0,0,4527,4034,61600,0
0.6369,1,3,2938,21000,0
0.0,0,676,527,13900,0
0.128,1,762,1219,12200,1
0.6808,1,3763,1827,33300,0
-0.1779,-1,518,1791,11600,0
0.0,0,803,1445,20300,0
0.0,0,552,626,17200,0
0.5766,1,315,351,9346,0
0.0,0,231,242,6195,0
0.5093,1,578,532,13100,0
0.7506,1,1048,2493,11500,0
0.6692,1,3777,2932,23900,0
0.0,0,403,239,4868,0
0.7269,1,302,343,5194,0
0.899,1,501,628,5206,0
0.6249,1,216,208,6324,0
0.0,0,324,279,3252,0
0.1901,1,331,381,6714,0
0.4767,1,245,236,3921,0
0.3102,1,403,518,4237,0
0.0,0,301,263,4399,0
0.8875,1,291,253,3984,0
-0.0429,0,252,585,7275,0
0.4926,1,419,421,5533,0
0.9615,1,312,316,4495,0
0.0,0,193,176,2799,0
-0.0094,0,459,223,3116,0
0.0,0,234,257,3889,0
0.3919,1,343,317,3310,0
0.0,0,0,1148,21000,0
0.0,0,1251,1657,39900,0
0.4019,1,951,630,19200,0
0.0,0,584,483,9361,0
0.0,0,367,173,4548,0
0.0,0,173,93,2365,0
0.0,0,6296,11500,125400,0
0.5562,1,1363,974,33900,0
-0.357,-1,1244,1919,60400,0
0.2263,1,570,630,28400,0
0.3382,1,523,998,29000,0
-0.636,-1,1404,2101,21200,0
-0.2755,-1,819,753,16700,0
0.0,0,1744,1315,30900,0
0.5859,1,492,386,9814,0
0.0,0,732,758,19400,0
0.7345,1,1490,655,11300,1
0.3626,1,527,779,13100,0
0.4588,1,411,269,6740,0
0.0,0,578,794,6705,0
0.4588,1,357,366,4657,0
0.0,0,476,205,3756,0
0.0772,1,589,1060,13500,0
0.0,0,221,122,2585,0
0.0,0,288,339,4944,0
0.6141,1,268,569,5073,0
0.9477,1,145,105,1759,0
0.5994,1,278,218,3653,0
0.0,0,165,130,3034,0
0.0,0,337,166,2205,0
0.8126,1,176,113,2387,0
0.8268,1,165,176,2969,-1
-0.0772,-1,350,214,3446,0
-0.296,-1,159,249,3167,0
0.0,0,3271,2435,38800,0
0.0,0,320,713,8922,0
0.0,0,550,745,9831,0
0.0,0,726,1015,42300,0
0.6199,1,115,69,1314,0
0.0,0,292,289,5195,0
0.0,0,20000,27200,325900,0
0.0,0,5425,7526,108000,0
0.0,0,8288,8832,110000,0
0.5434,1,559,1392,14800,0
0.0,0,1432,665,17700,0
-0.3724,-1,461,380,11800,0
0.2023,1,676,1311,8388,0
0.0,0,186,167,3613,0
0.0,0,545,434,11400,0
0.0,0,992,1173,19200,0
-0.1027,-1,1252,541,16600,0
0.0516,1,261,393,6248,0
0.0,0,268,198,2740,0
-0.296,-1,442,497,6741,0
0.7964,1,693,577,6344,0
0.0,0,335,303,7084,0
-0.4402,-1,643,816,13000,0
0.0,0,195,168,4390,0
-0.5859,-1,269,160,3514,0
0.0498,0,449,424,6396,0
0.0,0,551,541,8617,0
0.0,0,202,294,6147,0
0.0,0,6674,22800,220800,0
0.0,0,3687,7127,142500,-1
0.0,0,1687,1418,42900,0
0.0,0,206,90,2539,0
0.0,0,108,81,2219,0
0.0,0,162,155,3669,0
0.0,0,89,77,1604,0
0.6981,1,8064,8647,123700,0
0.0,0,4925,10300,104200,0
0.9077,1,6323,6258,42300,0
0.0,0,3198,9706,53900,0
0.0,0,2721,6219,74400,0
0.0258,0,390,236,5467,0
0.0,0,496,211,7116,0
0.0,0,471,281,8623,0
0.8172,1,1031,1360,30900,0
0.0,0,478,286,10400,0
